beat,position,pitch,duration,program
70,9,57,1,42
70,10,59,2,42
71,0,56,2,42
71,2,59,1,42
71,3,52,1,42
71,4,56,2,42
71,6,49,3,42
71,9,57,3,42
72,0,62,3,42
72,3,64,3,42
72,6,61,3,42
72,9,66,3,42
73,0,62,3,42
73,3,64,3,42
73,6,61,3,42
73,9,66,3,42
74,0,62,3,42
74,3,64,3,42
74,6,61,3,42
74,9,62,3,42
75,0,64,3,42
75,3,52,3,42
75,6,45,3,42
75,9,57,3,42
76,0,50,3,42
76,3,52,3,42
76,6,49,3,42
76,9,54,3,42
77,0,50,3,42
77,3,52,3,42
77,6,49,3,42
77,9,54,3,42
78,0,50,3,42
78,3,52,3,42
78,6,49,3,42
78,9,50,3,42
79,0,52,3,42
79,3,52,3,42
79,6,45,6,42
80,3,52,3,42
80,6,51,3,42
80,9,47,3,42
81,0,52,3,42
81,3,40,3,42
81,6,47,3,42
81,9,45,3,42
82,0,44,3,42
82,3,52,3,42
82,6,51,3,42
82,9,47,3,42
83,0,52,3,42
83,3,40,3,42
83,6,47,3,42
83,9,57,3,42
84,0,56,3,42
84,3,52,3,42
84,6,57,3,42
84,9,54,3,42
85,0,59,3,42
85,3,56,3,42
85,6,61,3,42
85,9,57,3,42
86,0,56,3,42
86,3,52,3,42
86,6,57,3,42
86,9,54,3,42
87,0,59,3,42
87,3,47,3,42
87,6,40,3,42
87,9,52,6,42
88,3,51,3,42
88,6,52,3,42
88,9,49,3,42
89,0,50,3,42
89,3,46,3,42
89,6,47,3,42
89,9,59,6,42
90,3,58,3,42
90,6,59,3,42
90,9,56,3,42
91,0,57,3,42
91,3,53,3,42
91,6,54,9,42
92,3,57,3,42
92,6,59,3,42
92,9,62,3,42
93,0,64,3,42
93,3,56,3,42
93,6,57,3,42
93,9,61,3,42
94,0,62,3,42
94,3,54,3,42
94,6,56,3,42
94,9,59,3,42
95,0,61,3,42
95,3,53,3,42
95,6,54,3,42
95,9,61,3,42
96,0,57,2,42
96,2,61,1,42
96,3,66,1,42
96,4,64,2,42
96,6,62,2,42
96,8,66,1,42
96,9,59,1,42
96,10,62,2,42
97,0,56,2,42
97,2,59,1,42
97,3,64,1,42
97,4,62,2,42
97,6,61,2,42
97,8,64,1,42
97,9,57,1,42
97,10,61,2,42
98,0,54,2,42
98,2,57,1,42
98,3,62,1,42
98,4,61,2,42
98,6,59,2,42
98,8,62,1,42
98,9,56,1,42
98,10,59,2,42
99,0,53,2,42
99,2,56,1,42
99,3,61,1,42
99,4,59,2,42
99,6,57,3,42
99,9,54,3,42
100,0,59,3,42
100,3,61,3,42
100,6,57,3,42
100,9,62,3,42
101,0,59,3,42
101,3,61,3,42
101,6,57,3,42
101,9,62,3,42
102,0,59,3,42
102,3,61,3,42
102,6,57,3,42
102,9,59,3,42
103,0,61,3,42
103,3,49,3,42
103,6,42,3,42
103,9,54,3,42
104,0,47,3,42
104,3,49,3,42
104,6,45,3,42
104,9,50,3,42
105,0,47,3,42
105,3,49,3,42
105,6,45,3,42
105,9,50,3,42
106,0,47,3,42
106,3,49,3,42
106,6,45,3,42
106,9,47,3,42
107,0,49,3,42
107,3,49,3,42
107,6,42,2,42
107,8,54,1,42
107,9,52,1,42
107,10,50,2,42
108,0,49,3,42
108,3,57,3,42
108,6,56,3,42
108,9,52,3,42
109,0,57,3,42
109,3,45,3,42
109,6,52,3,42
109,9,50,3,42
110,0,49,3,42
110,3,57,3,42
110,6,56,3,42
110,9,52,3,42
111,0,57,3,42
111,3,45,3,42
111,6,52,3,42
111,9,62,3,42
112,0,61,3,42
112,3,57,3,42
112,6,62,3,42
112,9,66,3,42
113,0,61,3,42
113,3,57,3,42
113,6,62,3,42
113,9,66,3,42
114,0,63,3,42
114,3,59,3,42
114,6,64,3,42
114,9,68,3,42
115,0,63,3,42
115,3,59,3,42
115,6,52,6,42
116,0,57,3,42
116,3,61,3,42
116,6,62,3,42
116,9,54,3,42
117,0,56,3,42
117,3,59,3,42
117,6,61,3,42
117,9,52,3,42
118,0,54,3,42
118,3,57,3,42
118,6,59,3,42
118,9,50,3,42
119,0,52,3,42
119,3,56,3,42
119,6,57,2,42
119,8,64,1,42
119,9,63,1,42
119,10,64,2,42
120,0,61,2,42
120,2,64,1,42
120,3,57,1,42
120,4,61,2,42
120,6,54,2,42
120,8,62,1,42
120,9,61,1,42
120,10,62,2,42
121,0,59,2,42
121,2,62,1,42
121,3,56,1,42
121,4,59,2,42
121,6,52,2,42
121,8,61,1,42
121,9,59,1,42
121,10,61,2,42
122,0,57,2,42
122,2,61,1,42
122,3,54,1,42
122,4,57,2,42
122,6,50,2,42
122,8,59,1,42
122,9,57,1,42
122,10,59,2,42
123,0,56,2,42
123,2,59,1,42
123,3,52,1,42
123,4,56,2,42
123,6,49,3,42
123,9,57,3,42
124,0,62,3,42
124,3,64,3,42
124,6,61,3,42
124,9,66,3,42
125,0,62,3,42
125,3,64,3,42
125,6,61,3,42
125,9,66,3,42
126,0,62,3,42
126,3,64,3,42
126,6,61,3,42
126,9,62,3,42
127,0,64,3,42
127,3,52,3,42
127,6,45,3,42
127,9,57,3,42
128,0,50,3,42
128,3,52,3,42
128,6,49,3,42
128,9,54,3,42
129,0,50,3,42
129,3,52,3,42
129,6,49,3,42
129,9,54,3,42
130,0,50,3,42
130,3,52,3,42
130,6,49,3,42
130,9,50,3,42
131,0,52,3,42
131,3,52,3,42
131,6,45,6,42
