beat,position,pitch,duration,program
0,3,64,3,6
0,6,62,3,6
0,9,60,3,6
1,0,65,2,6
1,2,64,1,6
1,3,62,1,6
1,4,60,2,6
1,6,62,2,6
1,8,55,1,6
1,9,67,1,6
1,10,65,2,6
2,0,64,2,6
2,2,62,1,6
2,3,64,3,6
2,6,69,3,6
2,9,67,3,6
3,0,65,3,6
3,3,67,3,6
3,6,55,3,6
3,9,60,3,6
4,0,57,3,6
4,3,62,3,6
4,6,55,3,6
4,9,60,3,6
5,0,65,3,6
5,3,67,3,6
5,6,52,3,6
5,9,53,3,6
6,0,48,9,6
6,9,52,9,6
7,6,54,9,6
8,3,55,3,6
8,6,43,3,6
8,9,43,3,6
9,0,45,3,6
9,3,45,5,6
9,8,43,0,6
9,8,45,1,6
9,9,47,3,6
10,0,43,3,6
10,3,48,3,6
10,6,48,6,6
11,0,47,3,6
11,3,45,3,6
11,6,50,3,6
11,9,55,3,6
12,0,48,3,6
12,3,50,3,6
12,6,38,3,6
12,9,43,3,6
13,0,55,3,6
13,3,55,3,6
13,6,55,3,6
13,9,53,3,6
14,0,53,3,6
14,3,53,6,6
14,9,52,3,6
15,0,50,3,6
15,3,55,3,6
15,6,43,3,6
15,9,48,3,6
16,0,50,3,6
16,3,52,3,6
16,6,53,3,6
16,9,55,3,6
17,0,57,3,6
17,3,55,9,6
18,0,57,9,6
18,9,59,9,6
19,6,60,3,6
19,9,48,3,6
20,0,48,3,6
20,3,50,3,6
20,6,50,4,6
20,10,48,1,6
20,11,50,1,6
21,0,52,3,6
21,3,48,3,6
21,6,52,3,6
21,9,53,6,6
22,3,52,3,6
22,6,50,3,6
22,9,55,3,6
23,0,60,3,6
23,3,53,3,6
23,6,55,3,6
23,9,43,3,6
24,0,48,9,6
24,9,53,3,6
25,0,65,3,6
25,3,64,3,6
25,6,62,6,6
26,0,50,3,6
26,3,52,3,6
26,6,64,3,6
26,9,62,3,6
27,0,60,6,6
27,6,59,3,6
27,9,57,6,6
28,3,55,3,6
28,6,53,6,6
29,0,65,3,6
29,3,64,3,6
29,6,62,2,6
29,8,60,1,6
29,9,59,1,6
29,10,57,2,6
30,0,56,3,6
30,3,52,6,6
30,9,54,9,6
31,6,56,9,6
32,3,57,3,6
32,6,45,3,6
32,9,45,3,6
33,0,47,3,6
33,3,47,5,6
33,8,45,0,6
