beat,position,pitch,duration,program
0,0,77,6,7
0,6,84,6,7
1,0,81,3,7
1,3,83,1,7
1,4,84,2,7
1,6,86,3,7
1,9,84,3,7
2,0,83,3,7
2,3,79,3,7
2,6,88,3,7
2,9,79,3,7
3,0,81,3,7
3,3,77,3,7
3,6,86,3,7
3,9,77,3,7
4,0,79,3,7
4,3,76,3,7
4,6,84,3,7
4,9,76,3,7
5,0,77,3,7
5,3,74,3,7
5,6,83,3,7
5,9,74,3,7
6,0,76,3,7
6,3,84,3,7
6,6,74,3,7
6,9,83,3,7
7,0,84,2,7
7,2,72,1,7
7,3,74,1,7
7,4,76,2,7
7,6,77,2,7
7,8,79,1,7
7,9,81,1,7
7,10,83,2,7
8,0,84,6,7
9,2,72,1,7
9,3,74,1,7
9,4,76,2,7
9,6,77,2,7
9,8,81,1,7
9,9,83,1,7
9,10,84,2,7
10,0,86,2,7
10,2,74,1,7
10,3,76,1,7
10,4,78,2,7
10,6,79,2,7
10,8,79,1,7
10,9,81,1,7
10,10,83,2,7
11,0,84,2,7
11,2,72,1,7
11,3,74,1,7
11,4,76,2,7
11,6,78,2,7
11,8,78,1,7
11,9,79,1,7
11,10,81,2,7
12,0,83,2,7
12,2,71,1,7
12,3,72,1,7
12,4,74,2,7
12,6,76,2,7
12,8,76,1,7
12,9,78,1,7
12,10,79,2,7
13,0,81,2,7
13,2,79,1,7
13,3,81,1,7
13,4,83,2,7
13,6,81,2,7
13,8,83,1,7
13,9,84,1,7
13,10,86,2,7
14,0,79,3,7
14,3,81,1,7
14,4,83,2,7
14,6,84,6,7
15,0,84,6,7
15,6,83,6,7
16,0,84,3,7
16,3,72,3,7
16,6,69,3,7
16,9,65,3,7
17,0,70,6,7
17,6,82,6,7
18,3,81,1,7
18,4,79,2,7
18,6,77,3,7
18,9,79,1,7
18,10,81,2,7
19,0,70,3,7
19,3,79,1,7
19,4,77,2,7
19,6,76,3,7
19,9,77,1,7
19,10,79,2,7
20,0,69,3,7
20,3,77,1,7
20,4,76,2,7
20,6,74,3,7
20,9,76,1,7
20,10,77,2,7
21,0,65,3,7
21,3,76,1,7
21,4,74,2,7
21,6,72,3,7
21,9,74,1,7
21,10,76,2,7
22,0,65,3,7
22,3,67,1,7
22,4,69,2,7
22,6,70,3,7
