beat,position,pitch,duration,program
0,0,70,3,74
0,3,70,3,74
0,6,70,3,74
0,9,70,3,74
1,0,70,3,74
1,3,72,1,74
1,4,74,2,74
1,6,75,3,74
1,9,75,3,74
2,0,75,3,74
2,3,75,3,74
2,6,75,3,74
2,9,74,1,74
2,10,72,2,74
3,0,74,3,74
3,3,72,3,74
3,6,70,3,74
3,9,72,3,74
4,0,74,3,74
4,3,75,3,74
4,6,74,3,74
4,9,72,3,74
5,0,70,3,74
5,3,72,3,74
5,6,74,3,74
5,9,76,3,74
6,0,77,3,74
6,3,72,3,74
6,6,81,3,74
6,9,72,3,74
7,0,79,3,74
7,3,72,3,74
7,6,77,3,74
7,9,72,3,74
8,0,79,3,74
8,3,72,3,74
8,6,76,3,74
8,9,72,3,74
9,0,77,3,74
9,3,72,3,74
9,6,81,3,74
9,9,72,3,74
10,0,79,3,74
10,3,72,3,74
10,6,77,3,74
10,9,72,3,74
11,0,79,3,74
11,3,72,3,74
11,6,76,3,74
11,9,72,3,74
12,0,77,6,74
12,9,75,3,74
13,0,74,3,74
13,3,72,3,74
13,6,74,3,74
13,9,70,3,74
14,0,70,3,74
14,3,70,3,74
14,6,70,3,74
14,9,72,1,74
14,10,74,2,74
15,0,75,3,74
15,3,70,3,74
15,6,79,3,74
15,9,70,3,74
16,0,77,3,74
16,3,70,3,74
16,6,75,3,74
16,9,70,3,74
17,0,77,3,74
17,3,70,3,74
17,6,74,3,74
17,9,70,3,74
18,0,75,3,74
18,3,70,3,74
18,6,79,3,74
18,9,70,3,74
19,0,77,3,74
19,3,70,3,74
19,6,75,3,74
19,9,70,3,74
20,0,77,3,74
20,3,70,3,74
20,6,74,3,74
20,9,70,3,74
21,0,75,6,74
22,6,79,3,74
22,9,77,3,74
23,0,75,3,74
23,3,74,3,74
23,6,72,3,74
23,9,70,3,74
24,0,75,3,74
24,3,74,3,74
24,6,72,3,74
24,9,70,3,74
25,0,69,3,74
25,3,67,3,74
25,6,65,9,74
26,3,75,3,74
26,6,74,3,74
26,9,72,1,74
26,10,70,2,74
27,0,75,3,74
27,3,74,1,74
27,4,72,2,74
27,6,77,6,74
28,0,65,6,74
28,6,70,3,74
28,9,77,3,74
29,0,74,3,74
29,3,77,3,74
29,6,70,3,74
29,9,77,3,74
30,0,72,3,74
30,3,77,3,74
30,6,69,3,74
30,9,77,3,74
31,0,72,3,74
31,3,77,3,74
31,6,74,6,74
32,0,70,6,74
33,0,69,6,74
33,6,72,6,74
34,0,69,6,74
34,6,70,3,74
34,9,77,3,74
35,0,77,2,74
35,2,79,2,74
35,4,77,2,74
35,6,77,2,74
35,8,79,2,74
35,10,77,2,74
36,3,77,3,74
36,6,77,2,74
36,8,79,2,74
36,10,77,2,74
37,0,77,2,74
37,2,79,2,74
37,4,77,2,74
37,9,77,3,74
38,0,79,3,74
38,3,77,3,74
38,6,75,3,74
38,9,74,3,74
39,0,75,6,74
39,6,72,6,74
40,6,71,6,74
41,0,74,6,74
41,6,71,6,74
42,0,72,3,74
42,3,79,3,74
42,6,75,3,74
42,9,79,3,74
43,0,72,3,74
43,3,79,3,74
43,6,74,3,74
43,9,79,3,74
44,0,71,3,74
44,3,79,3,74
44,6,74,3,74
44,9,79,3,74
45,0,75,3,74
45,3,72,3,74
45,6,72,3,74
45,9,72,3,74
46,0,72,3,74
46,3,74,1,74
46,4,75,2,74
46,6,77,3,74
46,9,77,3,74
47,0,77,3,74
47,3,77,3,74
47,6,77,3,74
47,9,75,1,74
47,10,74,2,74
48,0,75,6,74
48,6,79,6,74
49,0,77,6,74
49,6,75,6,74
50,0,77,6,74
50,6,74,6,74
51,0,75,6,74
51,6,79,6,74
52,0,77,6,74
52,6,75,6,74
53,0,77,6,74
53,6,74,6,74
54,0,75,6,74
55,0,74,6,74
55,6,73,6,74
56,6,76,6,74
57,0,69,6,74
57,6,73,6,74
58,0,69,6,74
58,6,74,6,74
59,0,77,15,74
60,3,76,3,74
60,6,76,3,74
60,9,76,3,74
61,0,76,3,74
61,3,77,1,74
61,4,79,2,74
61,6,81,6,74
62,0,81,15,74
63,3,79,3,74
63,6,79,3,74
63,9,79,3,74
64,0,76,3,74
64,3,72,3,74
64,6,77,6,74
66,3,65,3,74
66,6,69,3,74
66,9,72,3,74
67,0,77,3,74
67,3,79,1,74
67,4,76,2,74
67,6,77,6,74
69,2,65,1,74
69,3,67,1,74
69,4,69,2,74
69,6,70,2,74
69,8,69,1,74
69,9,70,1,74
69,10,72,2,74
70,0,74,2,74
70,2,72,1,74
70,3,74,1,74
70,4,76,2,74
70,6,77,6,74
71,3,75,3,74
71,6,74,3,74
71,9,72,3,74
72,0,74,3,74
72,3,70,3,74
72,6,70,3,74
72,9,70,3,74
73,0,70,3,74
73,3,72,1,74
73,4,74,2,74
73,6,75,3,74
73,9,75,3,74
74,0,75,3,74
74,3,75,3,74
74,6,75,3,74
74,9,74,1,74
74,10,72,2,74
75,0,74,6,74
75,6,77,6,74
76,0,75,6,74
76,6,74,6,74
77,0,75,6,74
