beat,position,pitch,duration,program
83,3,52,3,6
83,6,54,1,6
83,8,52,1,6
83,9,50,1,6
83,10,49,2,6
84,0,47,6,6
84,6,54,1,6
84,8,52,1,6
84,9,50,1,6
84,10,49,2,6
85,0,47,1,6
85,2,45,1,6
85,3,47,1,6
85,4,49,2,6
85,6,50,1,6
85,8,49,1,6
85,9,47,1,6
85,10,50,2,6
86,0,49,1,6
86,2,47,1,6
86,3,49,1,6
86,4,50,2,6
86,6,52,1,6
86,8,50,1,6
86,9,49,1,6
86,10,52,2,6
87,0,50,1,6
87,2,49,1,6
87,3,50,1,6
87,4,52,2,6
87,6,49,1,6
87,8,50,1,6
87,9,47,1,6
87,10,49,2,6
88,0,46,3,6
88,3,47,3,6
88,6,52,3,6
88,9,54,3,6
89,0,47,6,6
90,3,54,3,6
90,6,42,3,6
90,9,50,3,6
91,0,41,3,6
91,3,49,3,6
91,6,44,3,6
91,9,53,3,6
92,0,54,3,6
92,3,49,1,6
92,4,42,2,6
92,6,47,7,6
93,2,49,1,6
93,3,45,1,6
93,4,47,2,6
93,6,44,6,6
94,0,42,3,6
94,3,47,3,6
94,6,52,3,6
94,9,40,3,6
95,0,45,6,6
95,6,47,6,6
96,0,52,3,6
96,3,45,3,6
96,6,50,6,6
97,0,43,6,6
97,6,45,6,6
98,0,50,3,6
98,3,49,3,6
98,6,50,3,6
98,9,47,3,6
99,0,55,6,6
99,9,52,3,6
100,0,42,3,6
100,3,54,3,6
100,6,50,3,6
100,9,47,3,6
101,0,52,3,6
101,3,52,1,6
101,4,50,2,6
101,6,52,3,6
101,9,40,3,6
102,0,45,3,6
102,3,57,1,6
102,4,55,2,6
102,6,57,3,6
102,9,45,3,6
103,0,50,3,6
103,3,50,1,6
103,4,49,2,6
103,6,50,3,6
103,9,38,3,6
104,0,43,3,6
104,3,55,1,6
104,4,54,2,6
104,6,55,3,6
104,9,43,3,6
105,0,49,3,6
105,3,47,3,6
105,6,49,3,6
105,9,47,3,6
106,0,46,3,6
106,3,44,3,6
106,6,46,3,6
106,9,42,3,6
107,0,47,3,6
107,3,50,1,6
107,4,52,2,6
107,6,54,3,6
107,9,42,3,6
108,0,47,6,6
108,8,50,1,6
108,9,52,1,6
108,10,54,2,6
109,0,55,1,6
109,2,54,1,6
109,3,55,1,6
109,4,54,2,6
109,6,55,1,6
109,8,54,1,6
109,9,52,1,6
109,10,50,2,6
110,0,49,6,6
110,8,49,1,6
110,9,50,1,6
110,10,52,2,6
111,0,54,1,6
111,2,52,1,6
111,3,54,1,6
111,4,52,2,6
111,6,54,1,6
111,8,52,1,6
111,9,50,1,6
111,10,49,2,6
112,0,47,6,6
112,9,52,3,6
113,0,54,1,6
113,2,52,1,6
113,3,50,1,6
113,4,49,2,6
113,6,47,1,6
113,8,50,1,6
113,9,49,1,6
113,10,47,2,6
114,0,46,3,6
114,3,47,3,6
114,6,54,3,6
114,9,42,3,6
115,0,47,12,6
116,0,55,18,6
117,6,54,18,6
