beat,position,pitch,duration,program
0,0,43,3,6
0,3,45,3,6
0,6,46,3,6
0,9,48,3,6
1,0,50,3,6
1,3,45,3,6
1,6,50,3,6
1,9,48,3,6
2,0,46,3,6
2,3,55,3,6
2,6,54,3,6
2,9,50,3,6
3,0,55,3,6
3,3,50,3,6
3,6,43,3,6
3,9,55,3,6
4,0,54,3,6
4,3,52,3,6
4,6,54,3,6
4,9,50,3,6
5,0,55,3,6
5,3,43,3,6
5,6,55,3,6
5,9,53,3,6
6,0,52,3,6
6,3,50,3,6
6,6,52,3,6
6,9,48,3,6
7,0,53,3,6
7,3,41,3,6
7,6,53,3,6
7,9,51,3,6
8,0,50,3,6
8,3,48,3,6
8,6,50,3,6
8,9,46,3,6
9,0,51,3,6
9,3,46,3,6
9,6,51,3,6
9,9,50,3,6
10,0,48,3,6
10,3,46,3,6
10,6,48,3,6
10,9,45,3,6
11,0,50,3,6
11,3,57,3,6
11,6,62,3,6
11,9,60,3,6
12,0,58,3,6
12,3,57,3,6
12,6,58,3,6
12,9,55,3,6
13,0,60,3,6
13,3,48,3,6
13,6,60,3,6
13,9,58,3,6
14,0,57,3,6
14,3,55,3,6
14,6,57,3,6
14,9,53,3,6
15,0,58,3,6
15,3,46,3,6
15,6,58,3,6
15,9,57,3,6
16,0,55,3,6
16,3,53,3,6
16,6,52,3,6
16,9,48,3,6
17,0,53,3,6
17,3,48,3,6
17,6,53,3,6
17,9,51,3,6
18,0,50,3,6
18,3,48,3,6
18,6,50,3,6
18,9,46,3,6
19,0,51,3,6
19,3,53,3,6
19,6,55,3,6
19,9,50,3,6
20,0,51,3,6
20,3,48,3,6
20,6,53,3,6
20,9,41,3,6
21,0,46,3,6
21,3,45,3,6
21,6,46,3,6
21,9,48,3,6
22,0,50,3,6
22,3,48,3,6
22,6,50,3,6
22,9,46,3,6
23,0,51,3,6
23,3,53,3,6
23,6,55,3,6
23,9,50,3,6
24,0,51,3,6
24,3,48,3,6
24,6,53,3,6
24,9,41,3,6
25,0,46,12,6
26,0,46,3,6
26,3,58,3,6
26,6,57,3,6
26,9,53,3,6
27,0,46,3,6
27,3,58,3,6
27,6,57,3,6
27,9,53,3,6
28,0,46,3,6
28,3,58,3,6
28,6,57,3,6
28,9,53,3,6
29,0,58,3,6
29,3,46,3,6
29,6,50,3,6
29,9,46,3,6
30,0,48,3,6
30,3,60,3,6
30,6,59,3,6
30,9,55,3,6
31,0,48,3,6
31,3,60,3,6
31,6,59,3,6
31,9,55,3,6
32,0,48,3,6
32,3,60,3,6
32,6,59,3,6
32,9,55,3,6
33,0,60,3,6
33,3,48,3,6
33,6,51,3,6
33,9,48,3,6
34,0,56,3,6
34,3,55,3,6
34,6,56,3,6
34,9,53,3,6
35,0,59,3,6
35,3,55,3,6
35,6,60,3,6
35,9,53,3,6
36,0,55,3,6
36,3,53,3,6
36,6,55,3,6
36,9,43,3,6
37,0,48,3,6
37,3,55,3,6
37,6,60,3,6
37,9,58,3,6
38,0,57,3,6
38,3,55,3,6
38,6,57,3,6
38,9,53,3,6
39,0,58,3,6
39,3,60,3,6
39,6,58,3,6
39,9,57,3,6
40,0,55,3,6
40,3,57,3,6
40,6,58,3,6
40,9,55,3,6
41,0,60,3,6
41,3,62,3,6
41,6,60,3,6
41,9,58,3,6
42,0,57,3,6
42,3,58,3,6
42,6,60,3,6
42,9,57,3,6
43,0,62,3,6
43,3,57,3,6
43,6,50,3,6
43,9,52,3,6
44,0,54,3,6
44,3,52,3,6
44,6,54,3,6
44,9,50,3,6
45,0,55,3,6
45,3,54,3,6
45,6,55,3,6
45,9,57,3,6
46,0,58,3,6
46,3,55,3,6
46,6,57,3,6
46,9,58,3,6
47,0,60,3,6
47,3,48,3,6
47,6,50,3,6
47,9,62,3,6
48,0,63,3,6
48,3,62,3,6
48,6,63,3,6
48,9,51,3,6
49,0,50,3,6
49,3,52,3,6
49,6,54,3,6
49,9,50,3,6
50,0,55,3,6
50,3,57,3,6
50,6,58,3,6
50,9,60,3,6
51,0,62,3,6
51,3,57,3,6
51,6,62,3,6
51,9,60,3,6
52,0,58,3,6
52,3,55,3,6
52,6,54,3,6
52,9,50,3,6
53,0,55,3,6
53,3,43,3,6
53,6,46,3,6
53,9,50,3,6
54,0,55,3,6
54,3,43,3,6
54,6,54,3,6
54,9,50,3,6
55,0,55,3,6
55,3,43,3,6
55,6,54,3,6
55,9,50,3,6
56,0,55,3,6
56,3,58,3,6
56,6,62,3,6
56,9,50,3,6
57,0,51,3,6
57,3,53,3,6
57,6,51,3,6
57,9,50,3,6
58,0,48,3,6
58,3,55,3,6
58,6,60,3,6
58,9,57,3,6
59,0,62,3,6
59,3,50,3,6
59,6,51,3,6
59,9,48,3,6
60,0,50,3,6
60,3,48,3,6
60,6,50,3,6
60,9,38,3,6
61,0,43,3,6
61,3,45,3,6
61,6,46,3,6
61,9,43,3,6
62,0,48,3,6
62,3,50,3,6
62,6,51,3,6
62,9,48,3,6
63,0,54,3,6
63,3,50,3,6
63,6,55,3,6
63,9,48,3,6
64,0,50,3,6
64,3,48,3,6
64,6,50,3,6
64,9,38,3,6
65,0,43,12,6
