beat,position,pitch,duration,program
0,0,74,3,74
0,3,76,3,74
0,6,77,3,74
0,9,76,3,74
1,0,74,3,74
1,3,72,3,74
1,6,70,3,74
1,9,69,3,74
2,0,67,3,74
2,3,69,3,74
2,6,70,3,74
2,9,67,3,74
3,0,69,6,74
4,0,73,6,74
4,6,74,6,74
5,0,81,6,74
5,6,81,6,74
6,0,86,18,74
7,6,86,3,74
7,9,85,3,74
8,0,86,3,74
8,3,88,3,74
8,6,81,3,74
8,9,79,3,74
9,0,77,3,74
9,3,76,3,74
9,6,74,3,74
9,9,72,3,74
10,0,74,3,74
10,3,70,3,74
10,6,72,3,74
10,9,76,3,74
11,0,77,3,74
11,3,76,3,74
11,6,77,3,74
11,9,65,3,74
12,0,70,6,74
12,6,70,9,74
13,3,69,3,74
13,6,69,3,74
13,9,74,3,74
14,0,73,3,74
14,3,77,3,74
14,6,76,3,74
14,9,79,3,74
15,0,78,6,74
15,6,78,9,74
16,3,76,1,74
16,4,78,2,74
16,6,79,3,74
16,9,86,3,74
17,0,79,3,74
17,3,77,3,74
17,6,75,3,74
17,9,72,3,74
18,0,77,3,74
18,3,84,3,74
18,6,77,3,74
18,9,75,3,74
19,0,74,3,74
19,3,70,3,74
19,6,75,3,74
19,9,74,3,74
20,0,72,3,74
20,3,78,3,74
20,6,79,3,74
20,9,70,3,74
21,0,75,3,74
21,3,72,3,74
21,6,74,3,74
21,9,70,3,74
22,0,72,3,74
22,3,74,3,74
22,6,67,3,74
22,9,72,3,74
23,0,71,3,74
23,3,76,3,74
23,6,74,3,74
23,9,77,3,74
24,0,76,6,74
24,6,76,9,74
25,3,74,1,74
25,4,76,2,74
25,6,77,3,74
25,9,72,3,74
26,0,77,9,74
26,9,77,3,74
27,0,77,3,74
27,3,74,3,74
27,6,76,9,74
28,3,76,3,74
28,6,76,3,74
28,9,73,3,74
29,0,74,3,74
29,3,76,3,74
29,6,77,3,74
29,9,76,3,74
30,0,77,3,74
30,3,74,3,74
30,6,76,3,74
30,9,74,3,74
31,0,73,3,74
31,3,74,3,74
31,6,69,6,74
33,3,69,3,74
33,6,67,3,74
33,9,70,3,74
34,0,69,3,74
34,3,74,3,74
34,6,73,6,74
35,3,74,3,74
35,6,73,3,74
35,9,77,3,74
36,0,76,3,74
36,3,82,3,74
36,6,81,3,74
36,9,79,3,74
37,0,77,3,74
37,3,76,3,74
37,6,77,6,74
38,0,82,6,74
38,6,79,6,74
39,0,76,6,74
39,6,81,6,74
40,0,77,6,74
40,6,74,6,74
41,0,79,3,74
41,3,76,3,74
41,6,77,6,74
42,3,79,3,74
42,6,77,6,74
43,0,76,4,74
43,4,74,2,74
43,6,74,3,74
43,9,81,3,74
44,0,74,3,74
44,3,72,3,74
44,6,70,3,74
44,9,67,3,74
45,0,72,3,74
45,3,79,3,74
45,6,72,3,74
45,9,70,3,74
46,0,69,3,74
46,3,65,3,74
46,6,70,3,74
46,9,69,3,74
47,0,67,3,74
47,3,73,3,74
47,6,74,3,74
47,9,65,3,74
48,0,70,3,74
48,3,67,3,74
48,6,69,12,74
49,6,74,18,74
