beat,position,pitch,duration,program
0,0,77,3,74
0,3,77,3,74
0,6,77,3,74
0,9,77,3,74
1,0,77,3,74
1,3,79,1,74
1,4,81,2,74
1,6,82,3,74
1,9,82,3,74
2,0,82,3,74
2,3,82,3,74
2,6,82,3,74
2,9,81,1,74
2,10,79,2,74
3,0,81,6,74
3,6,84,6,74
4,0,82,6,74
4,6,81,6,74
5,0,82,6,74
5,6,79,6,74
6,0,81,6,74
6,6,84,6,74
7,0,82,6,74
7,6,81,6,74
8,0,82,6,74
8,6,79,6,74
9,0,81,3,74
9,3,77,3,74
9,6,77,3,74
9,9,77,3,74
10,0,77,3,74
10,3,79,1,74
10,4,81,2,74
10,6,82,6,74
11,3,80,3,74
11,6,79,3,74
11,9,77,3,74
12,0,79,6,74
12,6,82,6,74
13,0,80,6,74
13,6,79,6,74
14,0,80,6,74
14,6,77,6,74
15,0,79,6,74
15,6,82,6,74
16,0,80,6,74
16,6,79,6,74
17,0,80,6,74
17,6,77,6,74
18,0,79,3,74
18,3,77,3,74
18,6,75,3,74
18,9,74,3,74
19,0,72,3,74
19,3,70,3,74
19,6,75,3,74
19,9,74,3,74
20,0,72,3,74
20,3,70,3,74
20,6,69,3,74
20,9,67,3,74
21,0,65,6,74
21,6,69,6,74
22,0,72,6,74
22,6,75,9,74
23,3,81,3,74
23,6,82,3,74
23,9,77,3,74
24,0,79,3,74
24,3,84,3,74
24,6,81,9,74
25,3,82,3,74
25,6,82,6,74
26,0,70,6,74
27,0,69,6,74
27,6,72,6,74
28,0,69,6,74
28,6,70,3,74
28,9,77,3,74
29,0,74,3,74
29,3,77,3,74
29,6,70,3,74
29,9,77,3,74
30,0,72,3,74
30,3,77,3,74
30,6,69,3,74
30,9,77,3,74
31,0,72,3,74
31,3,77,3,74
31,6,74,6,74
32,6,72,6,74
33,0,71,6,74
34,0,74,6,74
34,6,67,6,74
35,0,71,6,74
35,6,67,6,74
36,0,72,3,74
36,3,79,3,74
36,6,75,3,74
36,9,79,3,74
37,0,72,3,74
37,3,79,3,74
37,6,74,3,74
37,9,79,3,74
38,0,71,3,74
38,3,79,3,74
38,6,74,3,74
38,9,79,3,74
39,0,75,6,74
