beat,position,pitch,duration,program
0,0,74,6,74
0,6,79,9,74
1,3,81,3,74
1,6,78,12,74
2,6,79,6,74
3,0,81,9,74
3,9,84,3,74
4,0,82,3,74
4,3,81,3,74
4,6,82,9,74
5,3,81,3,74
5,6,79,6,74
6,6,74,6,74
7,0,74,9,74
7,9,79,3,74
8,0,79,2,74
8,2,77,1,74
8,3,75,3,74
8,6,75,2,74
8,8,74,1,74
8,9,72,3,74
9,0,72,6,74
9,6,72,6,74
10,0,72,9,74
10,9,77,3,74
11,0,77,2,74
11,2,75,1,74
11,3,74,3,74
11,6,74,2,74
11,8,72,1,74
11,9,70,3,74
12,0,70,6,74
12,6,82,6,74
13,0,82,9,74
13,9,87,3,74
14,0,87,2,74
14,2,86,1,74
14,3,84,3,74
14,6,84,2,74
14,8,82,1,74
14,9,81,3,74
15,0,81,6,74
15,6,81,6,74
16,0,81,9,74
16,9,86,3,74
17,0,86,2,74
17,2,84,1,74
17,3,82,3,74
17,6,82,2,74
17,8,81,1,74
17,9,79,3,74
18,0,79,6,74
18,6,79,6,74
19,0,79,9,74
19,9,84,3,74
20,0,84,2,74
20,2,82,1,74
20,3,81,3,74
20,6,81,2,74
20,8,79,1,74
20,9,78,3,74
21,0,78,4,74
21,4,79,2,74
21,6,79,9,74
22,3,78,1,74
22,4,79,2,74
22,6,81,4,74
22,10,74,2,74
23,0,81,2,74
23,2,82,1,74
23,3,84,3,74
23,6,84,2,74
23,8,82,1,74
23,9,81,3,74
24,0,82,2,74
24,2,81,1,74
24,3,79,3,74
24,6,79,2,74
24,8,77,1,74
24,9,76,3,74
25,0,76,4,74
25,4,82,2,74
25,6,81,2,74
25,8,79,1,74
25,9,77,3,74
26,0,77,2,74
26,2,76,1,74
26,3,74,3,74
26,6,74,4,74
26,10,81,2,74
27,0,79,2,74
27,2,77,1,74
27,3,76,3,74
27,6,76,2,74
27,8,74,1,74
27,9,73,3,74
28,0,73,4,74
28,4,79,2,74
28,6,77,2,74
28,8,76,1,74
28,9,74,3,74
29,0,79,2,74
29,2,77,1,74
29,3,76,3,74
29,6,81,2,74
29,8,79,1,74
29,9,77,3,74
30,0,82,2,74
30,2,81,1,74
30,3,82,3,74
30,6,79,2,74
30,8,81,1,74
30,9,77,3,74
31,0,76,2,74
31,2,77,1,74
31,3,74,3,74
31,6,73,6,74
32,0,81,9,74
32,9,81,3,74
33,0,86,6,74
33,6,79,9,74
34,3,79,3,74
34,6,79,9,74
35,3,81,3,74
35,6,77,4,74
35,10,76,2,74
36,0,77,4,74
36,4,86,2,74
36,6,77,6,74
37,0,76,4,74
37,4,74,2,74
37,6,74,6,74
38,0,81,9,74
38,9,81,3,74
39,0,74,6,74
39,6,79,9,74
40,3,70,3,74
40,6,69,9,74
41,3,79,3,74
41,6,77,4,74
41,10,76,2,74
42,0,77,2,74
42,2,76,1,74
42,3,74,3,74
42,6,73,9,74
43,3,74,3,74
43,6,74,18,74
45,0,77,6,74
45,6,82,9,74
46,3,84,3,74
46,6,81,12,74
47,6,82,6,74
48,0,72,6,74
48,6,74,6,74
49,0,75,6,74
49,6,74,9,74
50,3,76,3,74
50,6,77,6,74
51,0,79,6,74
51,6,81,6,74
52,0,82,4,74
52,4,84,2,74
52,6,81,9,74
53,3,79,3,74
53,6,77,6,74
54,6,77,6,74
55,0,77,6,74
55,6,77,9,74
56,3,79,3,74
56,6,75,3,74
56,9,74,3,74
57,0,75,4,74
57,4,80,2,74
57,6,75,6,74
58,0,74,4,74
58,4,72,2,74
58,6,72,6,74
59,0,75,6,74
59,6,75,6,74
60,0,84,9,74
60,9,82,1,74
60,10,81,2,74
61,0,82,3,74
61,3,81,1,74
61,4,79,2,74
61,6,77,2,74
61,8,79,1,74
61,9,75,3,74
62,0,74,6,74
62,6,72,4,74
62,10,70,2,74
63,0,70,4,74
63,4,82,2,74
63,6,82,2,74
63,8,81,1,74
63,9,79,3,74
64,0,79,2,74
64,2,77,1,74
64,3,76,3,74
64,6,76,4,74
64,10,84,2,74
65,0,84,2,74
65,2,82,1,74
65,3,81,3,74
65,6,81,2,74
65,8,79,1,74
65,9,78,3,74
66,0,78,4,74
66,4,86,2,74
66,6,86,2,74
66,8,84,1,74
66,9,82,3,74
67,0,82,2,74
67,2,81,1,74
67,3,79,3,74
67,6,79,2,74
67,8,77,1,74
67,9,75,3,74
68,0,75,2,74
68,2,74,1,74
68,3,72,3,74
68,6,72,2,74
68,8,70,1,74
68,9,69,3,74
69,0,69,4,74
69,4,84,2,74
69,6,84,2,74
69,8,82,1,74
69,9,81,3,74
70,0,81,2,74
70,2,79,1,74
70,3,78,3,74
70,6,78,2,74
70,8,76,1,74
70,9,74,3,74
71,0,74,2,74
71,2,72,1,74
71,3,70,3,74
71,6,72,2,74
71,8,70,1,74
71,9,69,3,74
72,0,70,4,74
72,4,74,2,74
72,6,69,4,74
72,10,74,2,74
73,0,67,4,74
73,4,79,2,74
73,6,78,4,74
73,10,74,2,74
74,0,79,4,74
74,4,74,2,74
74,6,81,4,74
74,10,74,2,74
75,0,82,4,74
75,4,74,2,74
75,6,81,4,74
75,10,74,2,74
76,0,79,4,74
76,4,81,2,74
76,6,78,6,74
77,0,86,9,74
77,9,86,3,74
78,0,79,6,74
78,6,84,9,74
79,3,84,3,74
79,6,74,9,74
