beat,position,pitch,duration,program
37,6,74,2,40
37,8,78,1,40
37,9,74,1,40
37,10,70,2,40
38,0,71,2,40
38,2,74,1,40
38,3,73,1,40
38,4,76,2,40
38,6,74,2,40
38,8,78,1,40
38,9,77,1,40
38,10,80,2,40
39,0,78,2,40
39,2,81,1,40
39,3,80,1,40
39,4,83,2,40
39,6,81,2,40
39,8,85,1,40
39,9,81,1,40
39,10,77,2,40
40,0,78,2,40
40,2,81,1,40
40,3,78,1,40
40,4,73,2,40
40,6,74,2,40
40,8,78,1,40
40,9,71,1,40
40,10,74,2,40
41,0,68,2,40
41,2,71,1,40
41,3,76,1,40
41,4,74,2,40
41,6,73,2,40
41,8,76,1,40
41,9,69,1,40
41,10,73,2,40
42,0,66,2,40
42,2,69,1,40
42,3,74,1,40
42,4,73,2,40
42,6,71,2,40
42,8,74,1,40
42,9,68,1,40
42,10,71,2,40
43,0,65,2,40
43,2,68,1,40
43,3,73,1,40
43,4,71,2,40
43,6,69,2,40
43,8,73,1,40
43,9,69,1,40
43,10,65,2,40
44,0,66,3,40
44,3,69,3,40
44,6,71,3,40
44,9,74,3,40
45,0,78,3,40
45,3,68,3,40
45,6,69,3,40
45,9,73,3,40
46,0,74,3,40
46,3,66,3,40
46,6,68,3,40
46,9,71,3,40
47,0,73,3,40
47,3,65,3,40
47,6,66,2,40
47,8,73,1,40
47,9,69,1,40
47,10,66,2,40
48,0,74,2,40
48,2,71,1,40
48,3,68,1,40
48,4,65,2,40
48,6,66,2,40
48,8,73,1,40
48,9,69,1,40
48,10,66,2,40
49,0,74,2,40
49,2,71,1,40
49,3,68,1,40
49,4,65,2,40
49,6,66,2,40
49,8,73,1,40
49,9,69,1,40
49,10,66,2,40
50,0,74,2,40
50,2,71,1,40
50,3,68,1,40
50,4,65,2,40
50,6,66,2,40
50,8,78,1,40
50,9,74,1,40
50,10,71,2,40
51,0,69,2,40
51,2,78,1,40
51,3,68,1,40
51,4,77,2,40
51,6,78,2,40
51,8,73,1,40
51,9,69,1,40
51,10,66,2,40
52,0,62,2,40
52,2,59,1,40
52,3,56,1,40
52,4,53,2,40
52,6,54,2,40
52,8,61,1,40
52,9,57,1,40
52,10,54,2,40
53,0,62,2,40
53,2,59,1,40
53,3,56,1,40
53,4,53,2,40
53,6,54,2,40
53,8,61,1,40
53,9,57,1,40
53,10,54,2,40
54,0,62,2,40
54,2,59,1,40
54,3,56,1,40
54,4,53,2,40
54,6,54,2,40
54,8,66,1,40
54,9,62,1,40
54,10,59,2,40
55,0,57,2,40
55,2,66,1,40
55,3,56,1,40
55,4,65,2,40
55,6,66,6,40
56,0,69,2,40
56,2,64,1,40
56,3,73,1,40
56,4,69,2,40
56,6,71,2,40
56,8,64,1,40
56,9,74,1,40
56,10,71,2,40
57,0,73,2,40
57,2,69,1,40
57,3,76,1,40
57,4,73,2,40
57,6,71,2,40
57,8,76,1,40
57,9,68,1,40
57,10,71,2,40
58,0,69,2,40
58,2,64,1,40
58,3,73,1,40
58,4,69,2,40
58,6,71,2,40
58,8,64,1,40
58,9,74,1,40
58,10,71,2,40
59,0,73,2,40
59,2,69,1,40
59,3,64,1,40
59,4,73,2,40
59,6,71,2,40
59,8,76,1,40
59,9,68,1,40
59,10,71,2,40
60,0,69,2,40
60,2,73,1,40
60,3,76,1,40
60,4,79,2,40
60,6,78,2,40
60,8,73,1,40
60,9,74,1,40
60,10,68,2,40
61,0,69,2,40
61,2,73,1,40
61,3,76,1,40
61,4,79,2,40
61,6,78,2,40
61,8,73,1,40
61,9,74,1,40
61,10,70,2,40
62,0,71,2,40
62,2,75,1,40
62,3,78,1,40
62,4,81,2,40
62,6,80,2,40
62,8,75,1,40
62,9,76,1,40
62,10,70,2,40
63,0,71,2,40
63,2,75,1,40
63,3,78,1,40
63,4,81,2,40
63,6,80,2,40
63,8,76,1,40
63,9,75,1,40
63,10,76,2,40
64,0,73,2,40
64,2,76,1,40
64,3,69,1,40
64,4,73,2,40
64,6,78,2,40
64,8,74,1,40
64,9,73,1,40
64,10,74,2,40
65,0,71,2,40
65,2,74,1,40
65,3,68,1,40
65,4,71,2,40
65,6,64,2,40
65,8,73,1,40
65,9,71,1,40
65,10,73,2,40
66,0,69,2,40
66,2,73,1,40
66,3,66,1,40
66,4,69,2,40
66,6,62,2,40
66,8,71,1,40
66,9,69,1,40
66,10,71,2,40
67,0,68,2,40
67,2,71,1,40
67,3,64,1,40
67,4,68,2,40
67,6,61,6,40
68,0,69,3,40
68,3,73,3,40
68,6,74,3,40
68,9,66,3,40
69,0,68,3,40
69,3,71,3,40
69,6,73,3,40
69,9,64,3,40
70,0,66,3,40
70,3,69,3,40
70,6,71,3,40
70,9,62,3,40
71,0,64,3,40
71,3,68,3,40
71,8,69,1,40
71,9,73,1,40
71,10,76,2,40
72,0,78,2,40
72,2,74,1,40
72,3,71,1,40
72,4,80,2,40
72,6,81,2,40
72,8,76,1,40
72,9,73,1,40
72,10,69,2,40
73,0,78,2,40
73,2,74,1,40
73,3,71,1,40
73,4,80,2,40
73,6,81,2,40
73,8,76,1,40
73,9,73,1,40
73,10,69,2,40
74,0,78,2,40
74,2,74,1,40
74,3,71,1,40
74,4,80,2,40
74,6,81,2,40
74,8,76,1,40
74,9,78,1,40
74,10,74,2,40
75,0,73,2,40
75,2,81,1,40
75,3,71,1,40
75,4,80,2,40
75,6,81,2,40
75,8,76,1,40
75,9,73,1,40
75,10,69,2,40
76,0,66,2,40
76,2,62,1,40
76,3,59,1,40
76,4,68,2,40
76,6,69,2,40
76,8,64,1,40
76,9,61,1,40
76,10,57,2,40
77,0,66,2,40
77,2,62,1,40
77,3,59,1,40
77,4,68,2,40
77,6,69,2,40
77,8,64,1,40
77,9,61,1,40
77,10,57,2,40
78,0,66,2,40
78,2,62,1,40
78,3,59,1,40
78,4,68,2,40
78,6,69,2,40
78,8,64,1,40
78,9,66,1,40
78,10,62,2,40
79,0,61,2,40
79,2,69,1,40
79,3,59,1,40
79,4,68,2,40
79,6,69,6,40
80,0,64,2,40
80,2,59,1,40
80,3,68,1,40
80,4,64,2,40
80,6,66,2,40
80,8,59,1,40
80,9,69,1,40
80,10,66,2,40
81,0,68,2,40
81,2,64,1,40
81,3,71,1,40
81,4,68,2,40
81,6,66,2,40
81,8,71,1,40
81,9,63,1,40
81,10,66,2,40
82,0,59,2,40
82,2,64,1,40
82,3,68,1,40
82,4,64,2,40
82,6,66,2,40
82,8,59,1,40
82,9,69,1,40
82,10,66,2,40
83,0,68,2,40
83,2,64,1,40
83,3,71,1,40
83,4,68,2,40
83,6,66,2,40
83,8,71,1,40
83,9,63,1,40
83,10,66,2,40
84,0,59,2,40
84,2,64,1,40
84,3,68,1,40
84,4,64,2,40
84,6,61,2,40
84,8,66,1,40
84,9,69,1,40
84,10,66,2,40
85,0,63,2,40
85,2,68,1,40
85,3,71,1,40
85,4,68,2,40
85,6,64,2,40
85,8,75,1,40
85,9,76,1,40
85,10,73,2,40
86,0,71,2,40
86,2,76,1,40
86,3,80,1,40
86,4,76,2,40
86,6,73,2,40
86,8,78,1,40
86,9,81,1,40
86,10,78,2,40
87,0,80,2,40
87,2,76,1,40
87,3,78,1,40
87,4,75,2,40
87,8,76,1,40
87,9,71,1,40
87,10,68,2,40
88,0,64,2,40
88,2,68,1,40
88,3,66,1,40
88,4,69,2,40
88,6,68,2,40
88,8,71,1,40
88,9,70,1,40
88,10,73,2,40
89,0,71,2,40
89,2,74,1,40
89,3,73,1,40
89,4,76,2,40
89,6,74,2,40
89,8,78,1,40
89,9,74,1,40
89,10,70,2,40
90,0,71,2,40
90,2,74,1,40
90,3,73,1,40
90,4,76,2,40
90,6,74,2,40
90,8,78,1,40
90,9,77,1,40
