beat,position,pitch,duration,program
0,6,70,2,41
0,8,67,1,41
0,9,66,6,41
1,3,67,6,41
1,9,62,3,41
2,0,55,2,41
2,2,58,1,41
2,3,62,3,41
2,6,60,3,41
2,9,58,3,41
3,0,57,2,41
3,2,58,1,41
3,3,55,3,41
3,9,58,1,41
3,10,60,2,41
4,0,57,3,41
4,6,60,2,41
4,8,62,1,41
4,9,58,3,41
5,0,63,3,41
5,3,62,3,41
5,6,60,3,41
5,9,58,3,41
6,0,57,3,41
6,3,55,3,41
6,6,54,3,41
6,9,54,1,41
6,10,55,2,41
7,0,57,3,41
7,3,50,6,41
8,0,62,3,41
8,3,60,1,41
8,4,58,2,41
8,6,57,2,41
8,8,60,1,41
8,9,58,1,41
8,10,62,2,41
9,0,64,2,41
9,2,66,1,41
9,3,67,1,41
9,4,69,2,41
9,6,70,2,41
9,8,67,1,41
9,9,66,6,41
10,3,67,6,41
10,9,62,3,41
11,0,55,2,41
11,2,58,1,41
11,3,62,3,41
11,6,60,3,41
11,9,58,3,41
12,0,57,2,41
12,2,58,1,41
12,3,55,3,41
12,9,58,1,41
12,10,60,2,41
13,0,57,3,41
13,6,60,2,41
13,8,62,1,41
13,9,58,3,41
14,0,63,3,41
14,3,62,3,41
14,6,60,3,41
14,9,58,3,41
15,0,57,3,41
15,3,55,3,41
15,6,54,2,41
15,8,60,1,41
15,9,58,1,41
15,10,57,2,41
16,0,55,2,41
16,2,54,1,41
16,3,55,3,41
16,6,60,4,41
16,10,62,1,41
16,11,63,1,41
17,0,62,3,41
17,3,62,1,41
17,4,60,2,41
17,6,58,2,41
17,8,57,1,41
17,9,55,3,41
18,6,66,3,41
18,9,67,1,41
18,10,66,2,41
19,0,67,2,41
19,2,69,0,41
19,2,69,1,41
19,3,70,6,41
19,9,67,3,41
20,0,69,3,41
20,3,62,3,41
20,6,62,3,41
20,9,67,3,41
21,0,60,3,41
21,3,60,3,41
21,6,65,6,41
22,3,63,6,41
23,0,62,2,41
23,2,65,1,41
23,3,63,1,41
23,4,62,2,41
23,6,60,2,41
23,8,58,1,41
23,9,60,1,41
23,10,63,2,41
24,0,62,2,41
24,2,60,1,41
24,3,58,1,41
24,4,57,2,41
24,6,58,2,41
24,8,62,1,41
24,9,60,1,41
24,10,58,2,41
25,0,57,2,41
25,2,55,1,41
25,3,53,3,41
25,6,65,3,41
25,9,53,3,41
26,0,62,2,41
26,2,58,1,41
26,3,57,1,41
26,4,58,2,41
26,6,63,6,41
27,0,62,2,41
27,2,60,1,41
27,3,58,1,41
27,4,57,2,41
27,6,58,3,41
27,9,53,3,41
28,0,57,3,41
28,3,58,5,41
28,8,60,1,41
28,9,62,1,41
28,10,63,2,41
29,0,62,2,41
29,2,58,1,41
29,3,57,1,41
29,4,58,2,41
29,6,63,6,41
30,0,62,2,41
30,2,60,1,41
30,3,58,1,41
30,4,57,2,41
30,6,58,3,41
30,9,53,3,41
31,0,57,3,41
31,3,58,6,41
32,0,65,3,41
32,3,63,1,41
32,4,62,2,41
32,6,63,3,41
32,9,62,3,41
33,0,62,3,41
33,3,70,3,41
33,6,69,3,41
33,9,67,1,41
33,10,66,2,41
34,0,67,2,41
34,2,67,1,41
34,3,66,6,41
34,9,67,3,41
35,0,62,3,41
35,3,63,1,41
35,4,62,2,41
35,6,63,2,41
35,8,60,1,41
35,9,62,6,41
36,6,62,6,41
37,0,60,3,41
37,3,58,1,41
37,4,57,2,41
37,6,55,3,41
37,9,69,3,41
38,0,70,2,41
38,2,67,1,41
38,3,66,6,41
38,9,67,6,41
39,3,62,3,41
39,6,55,2,41
39,8,58,1,41
39,9,62,3,41
40,0,60,3,41
40,3,58,3,41
40,6,57,2,41
40,8,58,1,41
40,9,55,3,41
41,3,58,1,41
41,4,60,2,41
41,6,57,3,41
42,0,60,2,41
42,2,62,1,41
42,3,58,3,41
42,6,63,3,41
42,9,62,3,41
43,0,60,3,41
43,3,58,3,41
43,6,57,3,41
43,9,55,3,41
44,0,54,3,41
44,3,54,1,41
44,4,55,2,41
44,6,57,3,41
44,9,50,6,41
45,6,62,3,41
45,9,60,1,41
45,10,58,2,41
46,0,57,2,41
46,2,60,1,41
46,3,58,1,41
46,4,62,2,41
46,6,64,2,41
46,8,66,1,41
46,9,67,1,41
46,10,69,2,41
47,0,70,2,41
47,2,67,1,41
47,3,66,6,41
47,9,67,6,41
48,3,62,3,41
48,6,55,2,41
48,8,58,1,41
48,9,62,3,41
49,0,60,3,41
49,3,58,3,41
49,6,57,2,41
49,8,58,1,41
49,9,55,3,41
50,3,58,1,41
50,4,60,2,41
50,6,57,3,41
51,0,60,2,41
51,2,62,1,41
51,3,58,3,41
51,6,63,3,41
51,9,62,3,41
52,0,60,3,41
52,3,58,3,41
52,6,57,3,41
52,9,55,3,41
53,0,54,2,41
53,2,60,1,41
53,3,58,1,41
53,4,57,2,41
53,6,55,2,41
53,8,54,1,41
53,9,55,3,41
54,0,60,4,41
54,4,62,1,41
54,5,63,1,41
54,6,62,3,41
54,9,62,1,41
54,10,60,2,41
55,0,58,2,41
55,2,57,1,41
55,3,55,6,41
