beat,position,pitch,duration,program
0,0,76,2,74
0,2,77,1,74
0,3,77,5,74
0,8,76,0,74
0,8,77,1,74
0,9,79,3,74
1,0,72,3,74
1,6,81,2,74
1,8,83,1,74
1,9,83,5,74
2,2,81,0,74
2,2,83,1,74
2,3,84,3,74
2,6,72,3,74
3,0,77,3,74
3,3,76,3,74
3,9,77,1,74
3,10,79,1,74
3,11,81,1,74
4,0,79,3,74
4,6,71,2,74
4,8,72,1,74
4,9,72,5,74
5,2,71,0,74
5,2,72,1,74
5,3,74,3,74
5,6,67,3,74
6,0,76,2,74
6,2,77,1,74
6,3,77,6,74
6,9,79,3,74
7,0,72,3,74
7,6,81,2,74
7,8,83,1,74
7,9,83,6,74
8,3,84,3,74
8,6,72,3,74
9,0,84,2,74
9,2,83,1,74
9,3,81,1,74
9,4,79,2,74
9,6,77,2,74
9,8,76,1,74
9,9,77,5,74
10,2,79,1,74
10,3,76,5,74
10,8,74,1,74
10,9,74,5,74
11,2,72,1,74
11,3,72,9,74
12,0,72,3,74
12,3,71,3,74
12,6,76,3,74
12,9,72,3,74
13,0,71,3,74
13,3,76,3,74
13,6,72,3,74
13,9,71,3,74
14,0,76,3,74
14,3,72,2,74
14,5,71,1,74
14,6,69,3,74
15,0,77,3,74
15,3,76,3,74
15,6,81,3,74
15,9,77,3,74
16,0,76,3,74
16,3,81,3,74
16,6,77,3,74
16,9,76,3,74
17,0,81,3,74
17,3,77,2,74
17,5,76,1,74
17,6,74,3,74
18,0,74,3,74
18,3,79,3,74
18,6,78,3,74
18,9,76,2,74
18,11,75,1,74
19,0,76,3,74
19,6,81,3,74
19,9,81,1,74
19,10,79,2,74
20,0,78,2,74
20,2,76,1,74
20,3,75,2,74
20,5,73,1,74
20,6,71,3,74
21,0,79,3,74
21,3,78,3,74
21,6,83,3,74
21,9,79,3,74
22,0,78,3,74
22,3,83,3,74
22,6,79,3,74
22,9,78,3,74
23,0,83,3,74
23,3,79,3,74
23,6,78,3,74
24,0,79,3,74
24,3,79,5,74
24,8,81,1,74
24,9,78,3,74
25,0,78,4,74
25,4,79,2,74
25,6,76,3,74
25,9,76,5,74
26,2,78,1,74
26,3,75,6,74
26,9,76,3,74
27,0,78,3,74
27,3,78,3,74
27,6,79,3,74
27,9,81,5,74
28,2,78,1,74
28,3,79,1,74
28,4,76,2,74
28,6,78,2,74
28,8,79,1,74
28,9,75,5,74
29,2,76,1,74
29,3,76,6,74
29,9,78,3,74
30,0,79,3,74
30,3,79,5,74
30,8,81,1,74
30,9,78,3,74
31,0,78,4,74
31,4,79,2,74
31,6,76,3,74
31,9,76,5,74
32,2,78,1,74
32,3,75,6,74
32,9,76,3,74
33,0,72,3,74
33,3,72,5,74
33,8,74,1,74
33,9,71,5,74
34,2,71,1,74
34,3,76,1,74
34,4,75,2,74
34,6,76,2,74
34,8,78,1,74
34,9,78,5,74
35,2,76,1,74
35,3,76,9,74
36,0,76,2,74
36,2,77,1,74
36,3,77,5,74
36,8,76,0,74
36,8,77,1,74
36,9,79,3,74
37,0,72,3,74
37,6,81,2,74
37,8,83,1,74
37,9,83,5,74
38,2,81,0,74
38,2,83,1,74
38,3,84,3,74
38,6,72,3,74
39,0,77,3,74
39,3,76,3,74
39,9,77,1,74
39,10,79,1,74
39,11,81,1,74
40,0,79,3,74
40,6,71,2,74
40,8,72,1,74
40,9,72,5,74
41,2,71,0,74
41,2,72,1,74
41,3,74,3,74
41,6,67,3,74
42,0,76,2,74
42,2,77,1,74
42,3,77,6,74
42,9,79,3,74
43,0,72,3,74
43,6,81,2,74
43,8,83,1,74
43,9,83,6,74
44,3,84,3,74
44,6,72,3,74
45,0,84,2,74
45,2,83,1,74
45,3,81,1,74
45,4,79,2,74
45,6,77,2,74
45,8,76,1,74
45,9,77,5,74
46,2,79,1,74
46,3,76,5,74
46,8,74,1,74
46,9,74,5,74
47,2,72,1,74
47,3,72,9,74
