beat,position,pitch,duration,program
0,0,45,3,6
0,3,57,6,6
0,9,56,3,6
1,0,57,2,6
1,2,52,1,6
1,3,57,1,6
1,4,60,2,6
1,6,59,2,6
1,8,52,1,6
1,9,59,1,6
1,10,62,2,6
2,0,60,3,6
2,3,57,3,6
2,6,56,3,6
2,9,52,3,6
3,0,57,2,6
3,2,52,1,6
3,3,57,1,6
3,4,60,2,6
3,6,59,2,6
3,8,52,1,6
3,9,59,1,6
3,10,62,2,6
4,0,60,3,6
4,3,57,3,6
4,6,60,3,6
4,9,57,3,6
5,0,62,2,6
5,2,57,1,6
5,3,53,1,6
5,4,57,2,6
5,6,50,2,6
5,8,53,1,6
5,9,45,1,6
5,10,48,2,6
6,0,47,3,6
6,3,50,3,6
6,6,55,3,6
6,9,59,5,6
7,2,55,1,6
7,3,52,1,6
7,4,55,2,6
7,6,48,2,6
7,8,52,1,6
7,9,43,1,6
7,10,47,2,6
8,0,45,3,6
8,3,48,3,6
8,6,50,2,6
8,8,53,1,6
8,9,47,1,6
8,10,50,2,6
9,0,43,3,6
9,3,47,3,6
9,6,48,2,6
9,8,52,1,6
9,9,45,1,6
9,10,48,2,6
10,0,41,3,6
10,3,38,3,6
10,6,43,2,6
10,8,55,1,6
10,9,53,1,6
10,10,55,2,6
11,0,48,2,6
11,2,55,1,6
11,3,60,1,6
11,4,64,2,6
11,6,62,2,6
11,8,55,1,6
11,9,62,1,6
11,10,65,2,6
12,0,64,3,6
12,3,60,3,6
12,6,59,3,6
12,9,55,3,6
13,0,60,2,6
13,2,55,1,6
13,3,60,1,6
13,4,64,2,6
13,6,62,2,6
13,8,55,1,6
13,9,62,1,6
13,10,65,2,6
14,0,64,3,6
14,3,60,3,6
15,2,67,1,6
15,3,64,1,6
15,4,67,2,6
15,6,60,2,6
15,8,64,1,6
15,9,55,1,6
15,10,59,2,6
16,0,57,3,6
16,3,60,3,6
16,6,64,3,6
16,9,67,3,6
17,0,66,2,6
17,2,69,1,6
17,3,62,1,6
17,4,66,2,6
17,6,57,2,6
17,8,62,1,6
17,9,54,1,6
17,10,57,2,6
18,0,55,3,6
18,3,59,3,6
18,6,62,3,6
18,9,66,3,6
19,0,64,2,6
19,2,67,1,6
19,3,60,1,6
19,4,64,2,6
19,6,55,2,6
19,8,60,1,6
19,9,52,1,6
19,10,55,2,6
20,0,54,3,6
20,3,57,3,6
20,6,59,3,6
20,9,63,3,6
21,2,64,1,6
21,3,60,1,6
21,4,64,2,6
21,6,57,2,6
21,8,60,1,6
21,9,64,1,6
21,10,67,2,6
22,0,66,2,6
22,2,62,1,6
22,3,59,1,6
22,4,62,2,6
22,6,55,2,6
22,8,59,1,6
22,9,62,1,6
22,10,66,2,6
23,0,64,2,6
23,2,60,1,6
23,3,57,1,6
23,4,60,2,6
23,6,54,2,6
23,8,57,1,6
23,9,60,5,6
24,2,59,1,6
24,3,60,1,6
24,4,57,2,6
24,6,59,3,6
24,9,47,3,6
25,0,52,2,6
25,2,64,1,6
25,3,59,1,6
25,4,55,2,6
25,6,52,2,6
25,8,47,1,6
25,9,43,1,6
25,10,47,2,6
26,0,40,3,6
26,3,52,3,6
26,6,55,3,6
26,9,58,3,6
27,0,49,3,6
27,8,67,1,6
27,9,65,1,6
27,10,64,2,6
28,0,62,3,6
28,3,50,3,6
28,6,53,3,6
28,9,56,3,6
29,0,47,3,6
29,8,65,1,6
29,9,64,1,6
29,10,62,2,6
30,0,60,3,6
30,3,48,3,6
30,6,52,3,6
30,9,54,3,6
31,0,45,3,6
31,8,64,1,6
31,9,63,1,6
31,10,61,2,6
32,0,59,3,6
32,3,47,3,6
32,6,50,3,6
32,9,53,3,6
33,0,44,3,6
33,8,62,1,6
33,9,60,1,6
33,10,59,2,6
34,0,60,3,6
34,3,57,3,6
34,6,56,3,6
34,9,52,3,6
35,0,57,2,6
35,2,52,1,6
35,3,57,1,6
35,4,60,2,6
35,6,59,2,6
35,8,52,1,6
35,9,59,1,6
35,10,62,2,6
36,0,60,2,6
36,2,64,1,6
36,3,69,1,6
36,4,64,2,6
36,6,60,2,6
36,8,64,1,6
36,9,57,1,6
36,10,60,2,6
37,0,54,2,6
37,2,57,1,6
37,3,60,1,6
37,4,57,2,6
37,6,54,2,6
37,8,57,1,6
37,9,51,1,6
37,10,54,2,6
38,0,52,3,6
38,3,56,3,6
38,6,59,3,6
38,9,56,3,6
39,0,52,3,6
39,3,47,3,6
39,6,44,3,6
39,9,40,3,6
40,0,45,3,6
40,3,48,3,6
40,6,52,3,6
40,9,48,3,6
41,0,45,3,6
41,3,48,3,6
41,6,39,3,6
42,2,59,1,6
42,3,56,1,6
42,4,52,2,6
42,6,50,2,6
42,8,59,1,6
42,9,56,1,6
42,10,50,2,6
43,0,48,3,6
43,3,52,3,6
43,6,44,3,6
43,9,52,3,6
44,0,45,3,6
44,3,54,3,6
44,6,47,3,6
44,9,56,3,6
45,0,48,3,6
45,3,57,3,6
45,6,50,3,6
45,9,58,3,6
46,0,56,3,6
46,3,53,3,6
46,6,50,3,6
46,9,47,3,6
47,0,44,3,6
47,3,45,3,6
47,6,38,3,6
47,9,40,3,6
48,0,41,3,6
48,3,39,3,6
48,6,40,3,6
48,9,52,3,6
49,0,45,12,6
