beat,position,pitch,duration,program
0,0,60,12,6
1,0,48,3,6
1,3,50,3,6
1,6,52,3,6
1,9,53,3,6
2,0,55,6,6
2,6,60,6,6
3,0,59,6,6
3,6,57,6,6
4,0,55,6,6
4,6,53,6,6
5,0,52,6,6
5,6,57,6,6
6,0,50,6,6
6,6,48,6,6
7,0,55,3,6
7,3,57,3,6
7,6,59,3,6
7,9,55,3,6
8,0,52,12,6
9,0,53,6,6
9,6,50,6,6
10,0,55,6,6
10,6,52,6,6
11,0,57,6,6
11,6,45,6,6
12,0,47,6,6
12,6,43,6,6
13,0,48,6,6
13,6,55,6,6
14,0,57,6,6
14,6,53,6,6
15,0,55,6,6
15,6,52,6,6
16,0,50,6,6
16,6,48,6,6
17,0,53,6,6
17,6,52,6,6
18,0,50,6,6
18,6,48,6,6
19,0,47,12,6
20,0,59,6,6
20,6,55,6,6
21,0,60,6,6
21,6,53,6,6
22,0,55,6,6
22,6,43,6,6
23,0,48,12,6
25,0,45,3,6
25,3,47,3,6
25,6,48,3,6
25,9,50,3,6
26,0,52,6,6
26,6,57,6,6
27,0,56,6,6
27,6,57,6,6
28,0,59,6,6
28,6,52,6,6
29,0,57,6,6
29,6,55,6,6
30,0,53,12,6
31,0,52,6,6
31,6,56,6,6
32,0,57,6,6
33,0,54,6,6
34,0,56,6,6
35,0,57,6,6
36,0,48,6,6
37,0,50,6,6
38,0,53,6,6
39,0,52,6,6
39,6,54,6,6
40,0,56,6,6
40,6,52,6,6
41,0,57,6,6
41,6,50,6,6
42,0,52,6,6
42,6,40,6,6
43,0,45,3,6
43,3,57,3,6
43,6,55,3,6
43,9,57,3,6
44,0,54,6,6
44,6,50,6,6
45,0,55,6,6
45,6,48,6,6
46,0,50,6,6
46,6,38,6,6
47,0,43,6,6
47,6,50,6,6
48,0,55,6,6
48,6,43,6,6
49,0,45,6,6
50,0,43,6,6
51,0,45,6,6
52,0,43,6,6
53,0,45,6,6
53,6,52,6,6
54,0,57,6,6
54,6,45,6,6
55,0,47,12,6
56,0,54,6,6
56,6,51,6,6
57,0,52,6,6
57,6,57,6,6
58,0,59,6,6
58,6,47,6,6
59,0,52,12,6
61,0,48,3,6
61,3,50,3,6
61,6,52,3,6
61,9,53,3,6
62,0,55,6,6
62,6,60,6,6
63,0,59,6,6
63,6,57,6,6
64,0,55,6,6
64,6,53,6,6
65,0,52,6,6
65,6,57,6,6
66,0,50,6,6
66,6,48,6,6
67,0,55,3,6
67,3,43,3,6
67,6,55,3,6
67,9,53,3,6
68,0,52,9,6
68,9,52,3,6
69,0,53,6,6
69,6,50,6,6
70,0,55,6,6
70,6,52,6,6
71,0,57,6,6
71,6,45,6,6
72,0,47,6,6
72,6,43,6,6
73,0,48,6,6
73,6,55,6,6
74,0,57,6,6
74,6,53,6,6
75,0,55,6,6
75,6,53,6,6
76,0,52,6,6
76,6,48,6,6
77,0,53,6,6
77,6,52,6,6
78,0,50,6,6
78,6,48,6,6
79,0,47,12,6
80,0,59,6,6
80,6,55,6,6
81,0,60,6,6
81,6,53,6,6
82,0,55,6,6
82,6,43,6,6
83,0,48,12,6
84,0,52,6,6
84,6,48,6,6
85,0,53,6,6
85,6,52,6,6
86,0,50,6,6
86,6,48,6,6
87,0,47,12,6
88,0,59,6,6
88,6,55,6,6
89,0,60,6,6
89,6,53,6,6
90,0,55,6,6
90,6,43,6,6
91,0,48,12,6
