beat,position,pitch,duration,program
0,3,71,1,6
0,4,70,2,6
0,6,71,3,6
0,9,66,3,6
1,0,67,3,6
1,3,66,3,6
1,6,71,3,6
1,9,66,3,6
2,0,66,3,6
2,3,64,3,6
2,6,73,3,6
2,9,64,3,6
3,0,64,3,6
3,3,62,1,6
3,4,61,2,6
3,6,62,2,6
3,8,64,1,6
3,9,66,1,6
3,10,64,2,6
4,0,66,3,6
4,8,69,1,6
4,9,68,1,6
4,10,69,2,6
5,0,71,2,6
5,2,73,1,6
5,3,71,1,6
5,4,68,2,6
5,6,69,2,6
5,8,71,1,6
5,9,69,1,6
5,10,66,2,6
6,0,68,2,6
6,2,69,1,6
6,3,68,1,6
6,4,66,2,6
6,6,65,2,6
6,8,68,1,6
6,9,66,1,6
6,10,65,2,6
7,0,73,3,6
7,3,66,1,6
7,4,65,2,6
7,6,66,2,6
7,8,69,1,6
7,9,68,1,6
7,10,71,2,6
8,0,69,2,6
8,2,71,1,6
8,3,73,1,6
8,4,74,2,6
8,6,68,4,6
8,10,66,2,6
9,0,66,3,6
9,3,78,1,6
9,4,77,2,6
9,6,78,3,6
9,9,73,3,6
10,0,74,3,6
10,3,73,3,6
10,6,78,3,6
10,9,73,3,6
11,0,73,3,6
11,3,71,3,6
11,6,80,3,6
11,9,71,3,6
12,0,71,3,6
12,3,69,1,6
12,4,68,2,6
12,6,69,2,6
12,8,71,1,6
12,9,69,1,6
12,10,65,2,6
13,0,66,3,6
13,3,78,1,6
13,4,76,2,6
13,6,78,3,6
13,9,73,3,6
14,0,74,2,6
14,2,76,1,6
14,3,74,1,6
14,4,71,2,6
14,6,76,2,6
14,8,71,1,6
14,9,78,1,6
14,10,71,2,6
15,0,79,2,6
15,2,81,1,6
15,3,79,1,6
15,4,76,2,6
15,6,81,2,6
15,8,76,1,6
15,9,83,1,6
15,10,74,2,6
16,0,73,2,6
16,2,74,1,6
16,3,73,1,6
16,4,69,2,6
16,6,74,2,6
16,8,69,1,6
16,9,76,1,6
16,10,69,2,6
17,0,78,2,6
17,2,79,1,6
17,3,78,1,6
17,4,74,2,6
17,6,79,2,6
17,8,74,1,6
17,9,81,1,6
17,10,74,2,6
18,0,83,2,6
18,2,84,1,6
18,3,83,1,6
18,4,76,2,6
18,6,81,2,6
18,8,83,1,6
18,9,81,1,6
18,10,74,2,6
19,0,79,2,6
19,2,81,1,6
19,3,79,1,6
19,4,73,2,6
19,6,78,2,6
19,8,79,1,6
19,9,78,1,6
19,10,74,2,6
20,0,76,3,6
20,3,67,1,6
20,4,66,2,6
20,6,67,3,6
20,9,76,3,6
21,0,66,3,6
21,3,74,3,6
21,6,64,3,6
21,9,73,3,6
22,0,74,3,6
22,8,66,1,6
22,9,64,1,6
22,10,66,2,6
23,0,67,2,6
23,2,69,1,6
23,3,67,1,6
23,4,64,2,6
23,6,66,2,6
23,8,67,1,6
23,9,66,1,6
23,10,62,2,6
24,0,64,2,6
24,2,66,1,6
24,3,64,1,6
24,4,62,2,6
24,6,61,2,6
24,8,64,1,6
24,9,62,1,6
24,10,61,2,6
25,0,62,3,6
25,3,69,3,6
25,6,74,2,6
25,8,73,1,6
25,9,71,1,6
25,10,74,2,6
26,0,73,2,6
26,2,71,1,6
26,3,69,1,6
26,4,68,2,6
26,6,69,3,6
26,9,64,3,6
27,0,66,3,6
27,3,64,3,6
27,6,69,3,6
27,9,64,3,6
28,0,64,3,6
28,3,62,3,6
28,6,71,3,6
28,9,62,3,6
29,0,62,3,6
29,3,61,1,6
29,4,59,2,6
29,6,61,2,6
29,8,63,1,6
29,9,64,1,6
29,10,63,2,6
30,0,69,2,6
30,2,66,1,6
30,3,67,1,6
30,4,69,2,6
30,6,68,2,6
30,8,70,1,6
30,9,71,1,6
30,10,70,2,6
31,0,76,2,6
31,2,73,1,6
31,3,74,1,6
31,4,76,2,6
31,6,75,2,6
31,8,77,1,6
31,9,78,1,6
31,10,77,2,6
32,0,83,2,6
32,2,80,1,6
32,3,81,1,6
32,4,71,2,6
32,6,73,2,6
32,8,75,1,6
32,9,76,1,6
32,10,75,2,6
33,0,81,2,6
33,2,78,1,6
33,3,79,1,6
33,4,69,2,6
33,6,71,2,6
33,8,73,1,6
33,9,74,1,6
33,10,73,2,6
34,0,79,2,6
34,2,76,1,6
34,3,78,1,6
34,4,73,2,6
34,6,74,2,6
34,8,76,1,6
34,9,78,1,6
34,10,74,2,6
35,0,76,2,6
35,2,78,1,6
35,3,76,1,6
35,4,73,2,6
35,6,74,2,6
35,8,76,1,6
35,9,74,1,6
35,10,71,2,6
36,0,73,2,6
36,2,74,1,6
36,3,73,1,6
36,4,71,2,6
36,6,70,2,6
36,8,71,1,6
36,9,73,1,6
36,10,70,2,6
37,0,66,3,6
37,3,71,1,6
37,4,70,2,6
37,6,71,3,6
37,9,66,3,6
38,0,67,3,6
38,3,66,3,6
38,6,71,3,6
38,9,66,3,6
39,0,66,3,6
39,3,64,3,6
39,6,73,3,6
39,9,64,3,6
40,0,64,3,6
40,3,62,1,6
40,4,61,2,6
40,6,62,2,6
40,8,66,1,6
40,9,64,1,6
40,10,67,2,6
41,0,66,4,6
41,4,74,2,6
41,6,70,4,6
41,10,71,2,6
42,0,71,24,6
