beat,position,pitch,duration,program
46,2,79,1,7
46,2,81,0,7
46,3,84,1,7
46,4,81,1,7
46,4,82,0,7
46,5,79,1,7
46,6,81,2,7
46,8,84,1,7
46,9,81,1,7
46,10,84,2,7
47,0,81,2,7
47,2,84,1,7
47,3,89,1,7
47,4,88,1,7
47,5,86,1,7
47,6,84,0,7
47,7,82,1,7
47,8,79,1,7
47,8,81,0,7
47,9,84,1,7
47,10,81,1,7
47,10,82,0,7
47,11,79,1,7
48,0,81,2,7
48,2,89,1,7
48,3,79,5,7
48,8,77,1,7
48,9,77,9,7
