beat,position,pitch,duration,program
0,0,79,9,74
0,9,81,9,74
1,6,83,9,74
2,3,84,3,74
2,6,72,3,74
2,9,72,3,74
3,0,74,3,74
3,3,74,5,74
3,8,72,0,74
3,8,74,1,74
3,9,76,3,74
4,0,72,3,74
4,3,77,6,74
4,9,76,3,74
5,0,74,3,74
5,3,76,1,74
5,4,77,2,74
5,6,74,4,74
5,10,72,2,74
6,0,72,2,74
6,2,76,1,74
6,3,74,1,74
6,4,72,2,74
6,6,71,2,74
6,8,69,1,74
6,9,67,3,74
7,0,72,2,74
7,2,71,1,74
7,3,69,1,74
7,4,67,2,74
7,6,69,3,74
7,9,74,1,74
7,10,72,2,74
8,0,71,2,74
8,2,69,1,74
8,3,71,3,74
8,6,79,9,74
9,3,78,3,74
9,6,76,3,74
9,9,74,3,74
10,0,83,3,74
10,3,81,3,74
10,6,74,3,74
10,9,76,1,74
10,10,78,2,74
11,0,79,3,74
11,3,84,3,74
11,6,81,3,74
11,9,83,3,74
12,2,84,1,74
12,3,81,5,74
12,8,79,1,74
12,9,79,5,74
13,2,74,1,74
13,3,76,1,74
13,4,71,2,74
13,6,72,2,74
13,8,76,1,74
13,9,74,1,74
13,10,72,2,74
14,0,71,2,74
14,2,69,1,74
14,3,71,1,74
14,4,79,2,74
14,6,81,2,74
14,8,83,1,74
14,9,84,1,74
14,10,72,2,74
15,0,77,2,74
15,2,69,1,74
15,3,71,1,74
15,4,81,2,74
15,6,79,2,74
15,8,77,1,74
15,9,76,1,74
15,10,72,2,74
16,0,77,2,74
16,2,72,1,74
16,3,79,1,74
16,4,72,2,74
16,6,81,2,74
16,8,79,1,74
16,9,77,1,74
16,10,76,2,74
17,0,74,2,74
17,2,72,1,74
17,3,71,3,74
17,6,76,3,74
17,9,74,3,74
18,0,72,3,74
18,3,77,1,74
18,4,76,2,74
18,6,74,2,74
18,8,72,1,74
18,9,74,1,74
18,10,67,2,74
19,0,79,2,74
19,2,77,1,74
19,3,76,1,74
19,4,74,2,74
19,6,76,3,74
19,9,84,9,74
20,6,83,3,74
20,9,81,3,74
21,0,79,3,74
21,3,77,1,74
21,4,76,2,74
21,6,74,2,74
21,8,72,1,74
21,9,71,3,74
22,0,69,2,74
22,2,67,1,74
22,3,72,3,74
22,6,77,4,74
22,10,74,2,74
23,0,76,3,74
23,4,77,2,74
23,6,74,4,74
23,10,72,2,74
24,0,72,3,74
24,3,84,3,74
24,6,83,3,74
24,9,81,5,74
25,2,80,1,74
25,3,81,3,74
25,6,71,3,74
25,9,83,3,74
26,0,81,3,74
26,3,80,5,74
26,8,81,1,74
26,9,83,3,74
27,0,76,3,74
27,3,81,3,74
27,6,79,3,74
27,9,77,6,74
28,3,76,3,74
28,6,81,3,74
28,9,72,3,74
29,0,74,3,74
29,3,76,11,74
30,2,77,1,74
30,3,76,1,74
30,4,74,2,74
30,6,72,2,74
30,8,71,1,74
30,9,69,3,74
31,0,74,2,74
31,2,72,1,74
31,3,71,1,74
31,4,69,2,74
31,6,71,3,74
31,9,76,1,74
31,10,74,2,74
32,0,72,2,74
32,2,71,1,74
32,3,72,3,74
32,6,81,9,74
33,3,74,3,74
33,6,79,3,74
33,9,79,5,74
34,2,81,1,74
34,3,77,3,74
34,8,76,1,74
34,9,76,5,74
35,2,74,1,74
35,3,74,3,74
35,6,81,3,74
35,9,81,3,74
36,0,81,21,74
37,9,79,3,74
38,0,79,3,74
38,3,79,21,74
40,0,84,3,74
40,3,83,3,74
40,6,81,6,74
41,0,79,3,74
41,3,78,3,74
41,6,81,2,74
41,8,79,1,74
41,9,78,1,74
41,10,76,2,74
42,0,75,3,74
42,3,83,1,74
42,4,81,2,74
42,6,79,2,74
42,8,78,1,74
42,9,76,3,74
43,0,81,2,74
43,2,79,1,74
43,3,78,1,74
43,4,76,2,74
43,6,78,2,74
43,8,71,1,74
43,9,83,1,74
43,10,81,2,74
44,0,79,2,74
44,2,78,1,74
44,3,79,3,74
44,6,76,2,74
44,8,78,1,74
44,9,79,1,74
44,10,81,2,74
45,0,83,3,74
45,3,78,1,74
45,4,79,2,74
45,6,78,2,74
45,8,79,1,74
45,9,81,3,74
46,0,76,2,74
46,2,79,1,74
46,3,78,1,74
46,4,76,2,74
46,6,75,4,74
46,10,84,2,74
47,0,83,3,74
47,3,81,1,74
47,4,79,2,74
47,6,78,4,74
47,10,76,2,74
48,0,76,3,74
48,3,79,9,74
49,0,78,2,74
49,2,76,1,74
49,3,74,1,74
49,4,72,2,74
49,6,71,3,74
49,9,74,6,74
50,3,76,9,74
51,0,78,9,74
51,9,79,3,74
52,0,67,3,74
52,3,67,3,74
52,6,69,3,74
52,9,69,5,74
53,2,67,0,74
53,2,69,1,74
53,3,71,3,74
53,6,67,3,74
53,9,72,6,74
54,3,71,1,74
54,4,69,2,74
54,6,71,2,74
54,8,72,1,74
54,9,69,3,74
55,0,74,3,74
55,3,74,3,74
55,6,74,21,74
57,3,79,3,74
57,6,79,3,74
57,9,79,21,74
59,6,84,3,74
59,9,84,3,74
60,0,84,20,74
61,8,82,1,74
61,9,81,1,74
61,10,79,2,74
62,0,77,2,74
62,2,76,1,74
62,3,74,3,74
62,6,79,2,74
62,8,77,1,74
62,9,76,1,74
62,10,74,2,74
63,0,76,2,74
63,2,72,1,74
63,3,81,1,74
63,4,79,2,74
63,6,77,2,74
63,8,76,1,74
63,9,77,3,74
64,0,82,6,74
64,6,72,4,74
64,10,82,2,74
65,0,81,2,74
65,2,77,1,74
65,3,79,1,74
65,4,74,2,74
65,6,76,4,74
65,10,77,2,74
66,0,77,3,74
66,3,72,3,74
66,6,72,3,74
66,9,72,21,74
68,6,72,3,74
68,9,72,3,74
69,0,74,9,74
69,9,76,9,74
70,6,77,9,74
71,3,79,9,74
72,0,81,9,74
72,9,83,9,74
73,6,84,3,74
73,9,72,3,74
74,0,72,3,74
74,3,74,3,74
74,6,74,4,74
74,10,72,1,74
74,11,74,1,74
75,0,76,3,74
75,3,72,3,74
75,6,77,6,74
76,0,76,2,74
76,2,74,1,74
76,3,76,1,74
76,4,77,2,74
76,6,74,3,74
76,9,86,9,74
77,6,79,3,74
77,9,84,3,74
78,0,84,4,74
78,4,86,2,74
78,6,83,3,74
78,10,81,2,74
79,0,81,4,74
79,4,79,2,74
79,6,79,4,74
79,10,74,2,74
80,0,76,2,74
80,2,71,1,74
80,3,72,1,74
80,4,76,2,74
80,6,74,2,74
80,8,72,1,74
80,9,71,1,74
80,10,69,2,74
81,0,67,2,74
81,2,71,1,74
81,3,72,1,74
81,4,74,2,74
81,6,76,2,74
81,8,72,1,74
81,9,77,1,74
81,10,81,2,74
82,0,71,2,74
82,2,81,1,74
82,3,79,1,74
82,4,77,2,74
82,6,76,3,74
82,9,84,9,74
83,6,83,9,74
84,3,81,9,74
85,0,79,9,74
85,9,77,9,74
86,6,76,8,74
87,2,77,1,74
87,3,74,1,74
87,4,76,2,74
87,6,72,2,74
87,8,74,1,74
87,9,71,1,74
87,10,67,2,74
88,0,76,2,74
88,2,74,1,74
88,3,72,1,74
88,4,71,2,74
88,6,72,2,74
88,8,69,1,74
88,9,77,1,74
88,10,76,2,74
89,0,74,2,74
89,2,72,1,74
89,3,74,1,74
89,4,71,2,74
89,6,79,2,74
89,8,77,1,74
89,9,76,1,74
89,10,74,2,74
90,0,76,3,74
90,3,79,6,74
90,9,81,9,74
91,6,83,9,74
92,3,84,5,74
92,8,83,1,74
92,9,81,1,74
92,10,79,2,74
93,0,81,2,74
93,2,79,1,74
93,3,77,1,74
93,4,76,2,74
93,6,74,2,74
93,8,72,1,74
93,9,71,5,74
94,2,81,1,74
94,3,79,1,74
94,4,84,2,74
94,6,83,2,74
94,8,84,1,74
94,9,76,3,74
95,0,74,2,74
95,2,72,1,74
95,3,72,5,74
95,8,71,1,74
95,9,69,1,74
95,10,67,2,74
96,0,69,2,74
96,2,72,1,74
96,3,77,1,74
96,4,76,2,74
96,6,74,2,74
96,8,72,1,74
96,9,71,5,74
97,2,77,1,74
97,3,76,3,74
97,8,74,1,74
97,9,74,5,74
98,2,72,1,74
98,3,72,9,74
